RID,Order,Chose_R,Loc.SameValley_Diff,Loc.City_Diff,Wealth.High_Diff,Wealth.Med_Diff,Trust.Med_Diff,Trust.High_Diff,Good.Med_Diff,Good.High_Diff,Relig.Other_Diff,Pueblo.Other_Diff,Population,Version,Age,Sex,School_Yrs,NetIncome,Type,Nonanonymous_Play,Average_Given.Out
237,4,1,1,0,1,-1,-1,0,1,-1,0,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,17,0,-1,1,0,0,1,-1,0,0,1,-1,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,2,1,0,0,-1,0,1,0,-1,0,-1,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,3,0,1,-1,0,0,0,-1,-1,1,0,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,5,0,0,0,0,0,0,-1,-1,0,-1,0,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
237,9,0,1,0,0,0,0,0,1,-1,1,1,Moseten,C,50,male,8,-243,Religion,TRUE,0.333333333
222,2,0,-1,0,0,0,0,0,1,-1,0,1,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,1,1,0,1,-1,1,-1,1,0,0,-1,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,16,0,0,0,0,0,1,0,-1,1,0,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,17,0,1,-1,-1,1,0,-1,0,0,1,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,3,0,1,0,1,0,0,-1,0,0,0,1,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,4,1,0,-1,1,0,-1,0,0,0,-1,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,18,0,-1,0,0,-1,0,0,0,-1,1,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,8,0,0,0,0,0,0,0,0,0,1,1,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,9,0,-1,1,0,0,1,0,-1,0,0,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,15,0,0,1,0,-1,-1,0,1,-1,1,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,7,1,1,-1,0,0,1,0,-1,0,0,-1,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,12,0,0,0,-1,1,0,0,-1,1,0,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,10,1,1,0,0,0,1,-1,1,0,0,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,11,0,0,0,0,0,-1,1,0,1,1,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,5,1,-1,1,0,-1,0,0,-1,1,0,-1,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,14,0,0,0,1,0,0,1,-1,1,1,1,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,6,0,-1,1,-1,0,0,-1,1,0,1,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
222,13,1,0,0,-1,0,0,-1,1,-1,1,0,Moseten,G,30,fem,12,1730,Religion,TRUE,2
157,7,0,1,-1,0,0,0,-1,1,-1,0,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,6,0,0,1,0,1,0,0,0,0,0,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,18,0,0,0,0,1,0,0,1,0,0,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,17,0,0,1,-1,1,0,0,0,-1,-1,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,8,1,-1,0,0,0,-1,0,0,0,0,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,11,0,0,1,0,0,-1,1,-1,1,0,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,2,0,1,0,0,0,0,0,1,-1,1,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,13,1,0,-1,0,0,-1,0,0,1,0,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,16,0,1,-1,0,0,-1,1,0,0,1,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,10,1,0,-1,1,-1,0,0,0,1,-1,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,5,0,0,0,1,-1,1,-1,-1,0,0,-1,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,4,0,0,-1,0,1,-1,1,0,-1,-1,1,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,15,1,-1,0,-1,1,1,-1,0,1,1,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,9,1,-1,0,0,0,0,0,-1,1,1,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,14,1,-1,0,-1,0,0,-1,0,0,1,1,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,3,1,0,0,0,-1,1,0,0,1,-1,-1,Moseten,J,45,male,12,1800,Religion,TRUE,3
157,12,0,1,-1,0,1,1,0,0,0,1,0,Moseten,J,45,male,12,1800,Religion,TRUE,3
193,5,1,0,1,0,0,0,0,1,0,-1,-1,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,4,1,0,-1,-1,1,0,0,0,-1,0,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,7,0,0,1,1,-1,1,-1,0,0,0,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,14,0,0,0,0,0,0,0,0,0,1,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,6,0,0,-1,1,-1,1,-1,0,0,-1,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,16,1,1,0,0,0,1,0,0,0,0,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,11,1,1,0,0,-1,0,0,0,1,-1,1,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,8,1,0,0,1,0,1,0,1,0,0,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,1,0,0,1,-1,1,0,1,1,-1,-1,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,15,1,-1,0,-1,0,0,1,0,0,0,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,10,0,1,-1,0,0,-1,1,0,0,1,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,3,0,0,0,1,-1,-1,1,-1,0,1,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,2,1,-1,0,0,-1,-1,1,0,0,1,-1,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,13,0,0,1,-1,1,0,0,0,-1,-1,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,12,1,0,-1,1,-1,1,0,1,0,-1,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,18,0,1,-1,0,0,0,0,0,1,0,1,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,9,1,0,0,-1,1,0,0,-1,1,0,-1,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
193,17,0,1,-1,0,0,0,0,0,-1,1,0,Moseten,F,30,fem,4,29020,Pueblo,TRUE,3
179,16,0,1,-1,0,0,-1,1,0,0,1,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,3,1,0,0,0,-1,1,0,0,1,-1,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,17,0,0,1,-1,1,0,0,0,-1,-1,1,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,9,1,-1,0,0,0,0,0,-1,1,1,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,4,1,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,11,0,0,1,0,0,-1,1,-1,1,0,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,8,1,-1,0,0,0,-1,0,0,0,0,1,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,6,0,0,1,0,1,0,0,0,0,0,1,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,7,0,1,-1,0,0,0,-1,1,-1,0,1,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,12,0,1,-1,0,1,1,0,0,0,1,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,18,1,0,0,0,1,0,0,1,0,0,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,14,1,-1,0,-1,0,0,-1,0,0,1,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,10,0,0,-1,1,-1,0,0,0,1,-1,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,2,0,1,0,0,0,0,0,1,-1,1,-1,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,13,0,0,-1,0,0,-1,0,0,1,0,1,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
179,15,1,-1,0,-1,1,1,-1,0,1,1,0,Moseten,J,30,fem,7,2320,Religion,TRUE,1.666666667
112,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,15,0,-1,0,-1,1,1,-1,0,1,1,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,7,0,1,-1,0,0,0,-1,1,-1,0,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,2,0,1,0,0,0,0,0,1,-1,1,-1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,8,1,-1,0,0,0,-1,0,0,0,0,1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,17,1,0,1,-1,1,0,0,0,-1,-1,1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,10,1,0,-1,1,-1,0,0,0,1,-1,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,12,0,1,-1,0,1,1,0,0,0,1,-1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,3,1,0,0,0,-1,1,0,0,1,-1,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,16,0,1,-1,0,0,-1,1,0,0,1,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,6,1,0,1,0,1,0,0,0,0,0,1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,18,1,0,0,0,1,0,0,1,0,0,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,4,1,0,-1,0,1,-1,1,0,-1,-1,-1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,14,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,13,0,0,-1,0,0,-1,0,0,1,0,1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,11,1,0,1,0,0,-1,1,-1,1,0,-1,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
112,9,0,-1,0,0,0,0,0,-1,1,1,0,Moseten,I,35,male,12,1980,Pueblo,FALSE,3.333333333
37,5,0,-1,1,0,-1,0,0,-1,1,0,-1,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,6,1,-1,1,-1,0,0,-1,1,0,1,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,18,0,-1,0,0,-1,0,0,0,-1,1,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,13,0,0,0,-1,0,0,-1,1,-1,1,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,9,0,-1,1,0,0,1,0,-1,0,0,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,12,0,0,0,-1,1,0,0,-1,1,0,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,11,0,0,0,0,0,-1,1,0,1,1,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,7,1,1,-1,0,0,1,0,-1,0,0,-1,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,10,1,1,0,0,0,1,-1,1,0,0,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,1,1,0,1,-1,1,-1,1,0,0,-1,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,2,0,-1,0,0,0,0,0,1,-1,0,1,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,17,0,1,-1,-1,1,0,-1,0,0,1,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,4,1,0,-1,1,0,-1,0,0,0,-1,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,8,0,0,0,0,0,0,0,0,0,1,1,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,3,0,1,0,1,0,0,-1,0,0,0,1,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,16,1,0,0,0,0,1,0,-1,1,0,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,15,0,0,1,0,-1,-1,0,1,-1,1,0,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
37,14,0,0,0,1,0,0,1,-1,1,1,1,Moseten,G,45,fem,12,420,Pueblo,TRUE,2
151,6,1,0,-1,1,-1,1,-1,0,0,-1,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,17,0,1,-1,0,0,0,0,0,-1,1,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,13,1,0,1,-1,1,0,0,0,-1,-1,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,14,0,0,0,0,0,0,0,0,0,1,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,4,0,0,-1,-1,1,0,0,0,-1,0,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,8,1,0,0,1,0,1,0,1,0,0,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,9,1,0,0,-1,1,0,0,-1,1,0,-1,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,3,0,0,0,1,-1,-1,1,-1,0,1,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,5,1,0,1,0,0,0,0,1,0,-1,-1,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,10,0,1,-1,0,0,-1,1,0,0,1,-1,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,7,1,0,1,1,-1,1,-1,0,0,0,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,15,0,-1,0,-1,0,0,1,0,0,0,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,1,1,0,1,-1,1,0,1,1,-1,-1,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,16,1,1,0,0,0,1,0,0,0,0,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,18,0,1,-1,0,0,0,0,0,1,0,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,12,1,0,-1,1,-1,1,0,1,0,-1,0,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,11,1,1,0,0,-1,0,0,0,1,-1,1,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
151,2,0,-1,0,0,-1,-1,1,0,0,1,-1,Moseten,F,35,male,12,2700,Pueblo,TRUE,3.333333333
68,13,1,0,-1,0,0,-1,0,0,1,0,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,11,1,0,1,0,0,-1,1,-1,1,0,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,18,1,0,0,0,1,0,0,1,0,0,-1,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,16,1,1,-1,0,0,-1,1,0,0,1,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,3,1,0,0,0,-1,1,0,0,1,-1,1,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,6,1,0,1,0,1,0,0,0,0,0,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,4,0,0,-1,0,1,-1,1,0,-1,-1,-1,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,17,0,0,1,-1,1,0,0,0,-1,-1,1,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,7,0,1,-1,0,0,0,-1,1,-1,0,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,8,0,-1,0,0,0,-1,0,0,0,0,1,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,12,0,1,-1,0,1,1,0,0,0,1,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,2,1,1,0,0,0,0,0,1,-1,1,-1,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,10,0,0,-1,1,-1,0,0,0,1,-1,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,9,1,-1,0,0,0,0,0,-1,1,1,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,15,1,-1,0,-1,1,1,-1,0,1,1,0,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
68,14,1,-1,0,-1,0,0,-1,0,0,1,-1,Moseten,I,25,fem,12,-460,Religion,TRUE,2.5
1,13,0,0,0,-1,0,0,-1,1,-1,1,1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,1,1,0,1,-1,1,-1,1,0,0,-1,0,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,18,0,-1,0,0,-1,0,0,0,-1,1,1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,14,0,0,0,1,0,0,1,-1,1,1,0,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,11,0,0,0,0,0,-1,1,0,1,1,0,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,16,1,0,0,0,0,1,0,-1,1,0,-1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,10,1,1,0,0,0,1,-1,1,0,0,1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,9,1,-1,1,0,0,1,0,-1,0,0,0,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,7,0,1,-1,0,0,1,0,-1,0,0,-1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,15,0,0,1,0,-1,-1,0,1,-1,1,0,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,6,1,-1,1,-1,0,0,-1,1,0,1,-1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,2,0,-1,0,0,0,0,0,1,-1,0,1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,3,0,1,0,1,0,0,-1,0,0,0,1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,5,1,-1,1,0,-1,0,0,-1,1,0,0,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,8,0,0,0,0,0,0,0,0,0,1,1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,17,0,1,-1,-1,1,0,-1,0,0,1,-1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,12,0,0,0,-1,1,0,0,-1,1,0,-1,Moseten,H,35,male,10,-1200,Religion,TRUE,3
1,4,0,0,-1,1,0,-1,0,0,0,-1,0,Moseten,H,35,male,10,-1200,Religion,TRUE,3
213,6,1,-1,1,-1,0,0,-1,1,0,1,1,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,10,1,1,0,0,0,1,-1,1,0,0,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,12,1,0,0,-1,1,0,0,-1,1,0,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,4,1,0,-1,1,0,-1,0,0,0,-1,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,7,1,1,-1,0,0,1,0,-1,0,0,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,11,1,0,0,0,0,-1,1,0,1,1,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,16,0,0,0,0,0,1,0,-1,1,0,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,17,1,1,-1,-1,1,0,-1,0,0,1,1,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,3,0,1,0,1,0,0,-1,0,0,0,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,15,1,0,1,0,-1,-1,0,1,-1,1,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,14,0,0,0,1,0,0,1,-1,1,1,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,13,0,0,0,-1,0,0,-1,1,-1,1,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,18,0,-1,0,0,-1,0,0,0,-1,1,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,1,1,0,1,-1,1,-1,1,0,0,-1,-1,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,9,1,-1,1,0,0,1,0,-1,0,0,-1,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,8,0,0,0,0,0,0,0,0,0,1,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,5,1,-1,1,0,-1,0,0,-1,1,0,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
213,2,0,-1,0,0,0,0,0,1,-1,0,0,Moseten,G,40,male,11,4220,Religion,TRUE,NA
200,5,0,1,0,0,0,0,1,0,1,0,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,17,0,-1,0,-1,0,0,1,0,0,0,1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,1,1,-1,1,1,-1,1,0,0,-1,1,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,14,0,1,0,0,0,0,0,-1,1,0,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,15,1,0,0,0,1,1,-1,-1,1,1,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,10,1,-1,0,0,0,-1,0,0,0,0,-1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,3,0,1,0,0,0,1,0,0,0,0,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,12,0,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,18,1,0,0,0,0,0,0,0,0,-1,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,4,1,0,1,0,0,-1,1,1,-1,0,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,11,1,0,0,1,-1,0,0,1,-1,0,-1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,13,1,0,0,0,0,0,0,0,0,-1,-1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,9,0,-1,1,0,0,0,-1,1,-1,0,-1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,16,0,0,-1,0,0,0,0,-1,0,-1,-1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,8,1,-1,1,0,0,0,0,0,-1,0,-1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,2,0,-1,1,0,0,-1,1,0,0,0,1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,7,1,0,0,0,0,1,-1,0,-1,-1,0,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
200,6,0,0,0,-1,1,-1,1,-1,0,-1,1,Moseten,B,35,fem,5,-1115,Pueblo,TRUE,0.666666667
243,4,0,0,-1,-1,1,0,0,0,-1,0,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,10,1,1,-1,0,0,-1,1,0,0,1,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,7,1,0,1,1,-1,1,-1,0,0,0,-1,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,13,0,0,1,-1,1,0,0,0,-1,-1,1,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,9,1,0,0,-1,1,0,0,-1,1,0,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,12,1,0,-1,1,-1,1,0,1,0,-1,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,1,1,0,1,-1,1,0,1,1,-1,-1,-1,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,5,1,0,1,0,0,0,0,1,0,-1,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,8,1,0,0,1,0,1,0,1,0,0,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,6,1,0,-1,1,-1,1,-1,0,0,-1,-1,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,2,0,-1,0,0,-1,-1,1,0,0,1,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,3,0,0,0,1,-1,-1,1,-1,0,1,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,15,1,-1,0,-1,0,0,1,0,0,0,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,17,1,1,-1,0,0,0,0,0,-1,1,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,11,1,1,0,0,-1,0,0,0,1,-1,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,14,0,0,0,0,0,0,0,0,0,1,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,18,0,1,-1,0,0,0,0,0,1,0,0,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
243,16,1,1,0,0,0,1,0,0,0,0,1,Moseten,F,45,fem,12,-1880,Religion,FALSE,3
276,7,0,0,-1,1,0,0,0,1,-1,-1,0,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,8,1,-1,1,0,0,0,0,0,1,-1,0,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,9,0,1,0,0,0,0,0,1,-1,1,0,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,6,1,-1,0,-1,0,0,-1,0,0,1,1,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,14,0,0,1,0,0,1,-1,-1,1,0,1,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,3,1,1,-1,0,0,0,-1,-1,1,0,0,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,4,0,1,0,1,-1,-1,0,1,-1,0,1,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,5,0,0,0,0,0,0,-1,-1,0,-1,1,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,1,0,0,0,0,0,-1,1,0,1,1,1,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,10,1,-1,0,1,0,1,-1,1,-1,-1,0,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,11,1,1,0,0,-1,0,0,0,1,-1,0,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,12,0,0,0,1,0,-1,1,0,0,0,0,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
276,13,1,0,1,1,0,0,0,-1,1,1,0,Moseten,C,30,fem,12,820,Pueblo,FALSE,3.666666667
