"RID","Order","Chose_R","Loc.SameValley_Diff","Loc.City_Diff","Wealth.High_Diff","Wealth.Med_Diff","Trust.Med_Diff","Trust.High_Diff","Good.Med_Diff","Good.High_Diff","Relig.Other_Diff","Pueblo.Other_Diff","Population","Version","Age","Sex","School_Yrs","NetIncome"
162,15,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","D",45,"male",4,1500
162,4,0,1,0,1,-1,-1,0,1,-1,0,1,"Intercultural","D",45,"male",4,1500
162,16,1,0,-1,0,0,1,0,0,1,0,0,"Intercultural","D",45,"male",4,1500
162,12,0,0,0,1,0,-1,1,0,0,0,0,"Intercultural","D",45,"male",4,1500
162,3,0,1,-1,0,0,0,-1,-1,1,0,0,"Intercultural","D",45,"male",4,1500
162,9,1,1,0,0,0,0,0,1,-1,-1,0,"Intercultural","D",45,"male",4,1500
162,8,0,-1,1,0,0,0,0,0,1,1,0,"Intercultural","D",45,"male",4,1500
162,6,1,-1,0,-1,0,0,-1,0,0,-1,1,"Intercultural","D",45,"male",4,1500
162,13,0,0,1,1,0,0,0,-1,1,-1,0,"Intercultural","D",45,"male",4,1500
162,5,0,0,0,0,0,0,-1,-1,0,1,1,"Intercultural","D",45,"male",4,1500
162,10,0,-1,0,1,0,1,-1,1,-1,1,0,"Intercultural","D",45,"male",4,1500
162,2,1,0,0,-1,0,1,0,-1,0,1,-1,"Intercultural","D",45,"male",4,1500
162,11,1,1,0,0,-1,0,0,0,1,1,0,"Intercultural","D",45,"male",4,1500
162,1,1,0,0,0,0,-1,1,0,1,-1,1,"Intercultural","D",45,"male",4,1500
162,7,0,0,-1,1,0,0,0,1,-1,1,0,"Intercultural","D",45,"male",4,1500
168,6,1,0,-1,1,-1,1,-1,0,0,-1,0,"Moseten","E",45,"fem",5,2900
168,14,0,0,0,0,0,0,0,0,0,1,0,"Moseten","E",45,"fem",5,2900
168,11,0,1,0,0,-1,0,0,0,1,-1,1,"Moseten","E",45,"fem",5,2900
168,13,0,0,1,-1,1,0,0,0,-1,-1,0,"Moseten","E",45,"fem",5,2900
168,5,0,0,1,0,0,0,0,1,0,-1,-1,"Moseten","E",45,"fem",5,2900
168,7,0,0,1,1,-1,1,-1,0,0,0,0,"Moseten","E",45,"fem",5,2900
168,8,0,0,0,1,0,1,0,1,0,0,0,"Moseten","E",45,"fem",5,2900
168,9,1,0,0,-1,1,0,0,-1,1,0,-1,"Moseten","E",45,"fem",5,2900
168,10,0,1,-1,0,0,-1,1,0,0,1,-1,"Moseten","E",45,"fem",5,2900
168,2,1,-1,0,0,-1,-1,1,0,0,1,-1,"Moseten","E",45,"fem",5,2900
168,16,0,1,0,0,0,1,0,0,0,0,0,"Moseten","E",45,"fem",5,2900
168,1,1,0,1,-1,1,0,1,1,-1,-1,0,"Moseten","E",45,"fem",5,2900
168,18,1,1,-1,0,0,0,0,0,1,0,0,"Moseten","E",45,"fem",5,2900
168,4,1,0,-1,-1,1,0,0,0,-1,0,0,"Moseten","E",45,"fem",5,2900
168,12,1,0,-1,1,-1,1,0,1,0,-1,0,"Moseten","E",45,"fem",5,2900
168,17,0,1,-1,0,0,0,0,0,-1,1,0,"Moseten","E",45,"fem",5,2900
168,3,0,0,0,1,-1,-1,1,-1,0,1,0,"Moseten","E",45,"fem",5,2900
168,15,1,-1,0,-1,0,0,1,0,0,0,0,"Moseten","E",45,"fem",5,2900
170,3,0,0,0,0,-1,1,0,0,1,-1,1,"Intercultural","I",40,"male",3,-1300
170,2,1,1,0,0,0,0,0,1,-1,1,0,"Intercultural","I",40,"male",3,-1300
170,15,0,-1,0,-1,1,1,-1,0,1,1,0,"Intercultural","I",40,"male",3,-1300
170,4,1,0,-1,0,1,-1,1,0,-1,-1,0,"Intercultural","I",40,"male",3,-1300
170,18,1,0,0,0,1,0,0,1,0,0,-1,"Intercultural","I",40,"male",3,-1300
170,11,0,0,1,0,0,-1,1,-1,1,0,1,"Intercultural","I",40,"male",3,-1300
170,7,0,1,-1,0,0,0,-1,1,-1,0,0,"Intercultural","I",40,"male",3,-1300
170,8,0,-1,0,0,0,-1,0,0,0,0,0,"Intercultural","I",40,"male",3,-1300
170,5,1,0,0,1,-1,1,-1,-1,0,0,0,"Intercultural","I",40,"male",3,-1300
170,6,1,0,1,0,1,0,0,0,0,0,-1,"Intercultural","I",40,"male",3,-1300
170,10,0,0,-1,1,-1,0,0,0,1,-1,0,"Intercultural","I",40,"male",3,-1300
170,16,1,1,-1,0,0,-1,1,0,0,1,0,"Intercultural","I",40,"male",3,-1300
170,9,1,-1,0,0,0,0,0,-1,1,1,0,"Intercultural","I",40,"male",3,-1300
170,1,1,0,-1,0,0,-1,1,1,-1,0,0,"Intercultural","I",40,"male",3,-1300
170,17,0,0,1,-1,1,0,0,0,-1,-1,0,"Intercultural","I",40,"male",3,-1300
170,14,0,-1,0,-1,0,0,-1,0,0,1,-1,"Intercultural","I",40,"male",3,-1300
170,12,1,1,-1,0,1,1,0,0,0,1,1,"Intercultural","I",40,"male",3,-1300
170,13,0,0,-1,0,0,-1,0,0,1,0,-1,"Intercultural","I",40,"male",3,-1300
171,17,1,1,-1,-1,1,0,-1,0,0,NA,-1,"Intercultural","G",35,"fem",11,4700
171,18,0,-1,0,0,-1,0,0,0,-1,NA,1,"Intercultural","G",35,"fem",11,4700
171,16,1,0,0,0,0,1,0,-1,1,NA,-1,"Intercultural","G",35,"fem",11,4700
171,9,0,-1,1,0,0,1,0,-1,0,NA,0,"Intercultural","G",35,"fem",11,4700
171,10,1,1,0,0,0,1,-1,1,0,NA,1,"Intercultural","G",35,"fem",11,4700
171,2,1,-1,0,0,0,0,0,1,-1,NA,0,"Intercultural","G",35,"fem",11,4700
171,13,0,0,0,-1,0,0,-1,1,-1,NA,1,"Intercultural","G",35,"fem",11,4700
171,14,0,0,0,1,0,0,1,-1,1,NA,-1,"Intercultural","G",35,"fem",11,4700
171,5,0,-1,1,0,-1,0,0,-1,1,NA,1,"Intercultural","G",35,"fem",11,4700
171,1,1,0,1,-1,1,-1,1,0,0,NA,0,"Intercultural","G",35,"fem",11,4700
171,3,0,1,0,1,0,0,-1,0,0,NA,0,"Intercultural","G",35,"fem",11,4700
171,4,1,0,-1,1,0,-1,0,0,0,NA,0,"Intercultural","G",35,"fem",11,4700
171,6,1,-1,1,-1,0,0,-1,1,0,NA,-1,"Intercultural","G",35,"fem",11,4700
171,15,0,0,1,0,-1,-1,0,1,-1,NA,0,"Intercultural","G",35,"fem",11,4700
171,11,1,0,0,0,0,-1,1,0,1,NA,0,"Intercultural","G",35,"fem",11,4700
171,12,1,0,0,-1,1,0,0,-1,1,NA,-1,"Intercultural","G",35,"fem",11,4700
171,7,1,1,-1,0,0,1,0,-1,0,NA,0,"Intercultural","G",35,"fem",11,4700
171,8,1,0,0,0,0,0,0,0,0,NA,0,"Intercultural","G",35,"fem",11,4700
172,7,0,0,0,0,0,1,-1,0,-1,1,-1,"Intercultural","B",40,"male",12,2500
172,6,1,0,0,-1,1,-1,1,-1,0,1,0,"Intercultural","B",40,"male",12,2500
172,3,0,1,0,0,0,1,0,0,0,0,0,"Intercultural","B",40,"male",12,2500
172,8,0,-1,1,0,0,0,0,0,-1,0,-1,"Intercultural","B",40,"male",12,2500
172,5,1,1,0,0,0,0,1,0,1,0,0,"Intercultural","B",40,"male",12,2500
172,13,0,0,0,0,0,0,0,0,0,1,-1,"Intercultural","B",40,"male",12,2500
172,15,1,0,0,0,1,1,-1,-1,1,-1,-1,"Intercultural","B",40,"male",12,2500
172,4,0,0,1,0,0,-1,1,1,-1,0,0,"Intercultural","B",40,"male",12,2500
172,12,0,0,-1,0,1,-1,1,0,-1,1,0,"Intercultural","B",40,"male",12,2500
172,1,0,-1,1,1,-1,1,0,0,-1,-1,0,"Intercultural","B",40,"male",12,2500
172,10,0,-1,0,0,0,-1,0,0,0,0,-1,"Intercultural","B",40,"male",12,2500
172,14,0,1,0,0,0,0,0,-1,1,0,1,"Intercultural","B",40,"male",12,2500
172,11,0,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","B",40,"male",12,2500
172,9,0,-1,1,0,0,0,-1,1,-1,0,-1,"Intercultural","B",40,"male",12,2500
172,2,1,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","B",40,"male",12,2500
172,16,0,0,-1,0,0,0,0,-1,0,1,0,"Intercultural","B",40,"male",12,2500
172,17,1,-1,0,-1,0,0,1,0,0,0,1,"Intercultural","B",40,"male",12,2500
172,18,0,0,0,0,0,0,0,0,0,1,1,"Intercultural","B",40,"male",12,2500
175,5,0,1,0,0,0,0,1,0,1,0,0,"Intercultural","B",55,"male",4,3890
175,13,1,0,0,0,0,0,0,0,0,-1,1,"Intercultural","B",55,"male",4,3890
175,8,1,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","B",55,"male",4,3890
175,6,1,0,0,-1,1,-1,1,-1,0,-1,0,"Intercultural","B",55,"male",4,3890
175,3,0,1,0,0,0,1,0,0,0,0,1,"Intercultural","B",55,"male",4,3890
175,4,0,0,1,0,0,-1,1,1,-1,0,1,"Intercultural","B",55,"male",4,3890
175,10,1,-1,0,0,0,-1,0,0,0,0,1,"Intercultural","B",55,"male",4,3890
175,7,0,0,0,0,0,1,-1,0,-1,-1,1,"Intercultural","B",55,"male",4,3890
175,16,0,0,-1,0,0,0,0,-1,0,-1,0,"Intercultural","B",55,"male",4,3890
175,1,0,-1,1,1,-1,1,0,0,-1,1,1,"Intercultural","B",55,"male",4,3890
175,14,1,1,0,0,0,0,0,-1,1,0,-1,"Intercultural","B",55,"male",4,3890
175,11,0,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","B",55,"male",4,3890
175,12,1,0,-1,0,1,-1,1,0,-1,-1,0,"Intercultural","B",55,"male",4,3890
175,17,0,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","B",55,"male",4,3890
175,18,1,0,0,0,0,0,0,0,0,-1,0,"Intercultural","B",55,"male",4,3890
175,9,1,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","B",55,"male",4,3890
175,2,1,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","B",55,"male",4,3890
175,15,1,0,0,0,1,1,-1,-1,1,1,1,"Intercultural","B",55,"male",4,3890
179,15,1,-1,0,-1,1,1,-1,0,1,1,0,"Moseten","J",30,"fem",7,2320
179,14,1,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","J",30,"fem",7,2320
179,10,0,0,-1,1,-1,0,0,0,1,-1,0,"Moseten","J",30,"fem",7,2320
179,7,0,1,-1,0,0,0,-1,1,-1,0,1,"Moseten","J",30,"fem",7,2320
179,1,1,0,-1,0,0,-1,1,1,-1,0,0,"Moseten","J",30,"fem",7,2320
179,9,1,-1,0,0,0,0,0,-1,1,1,0,"Moseten","J",30,"fem",7,2320
179,16,0,1,-1,0,0,-1,1,0,0,1,0,"Moseten","J",30,"fem",7,2320
179,17,0,0,1,-1,1,0,0,0,-1,-1,1,"Moseten","J",30,"fem",7,2320
179,8,1,-1,0,0,0,-1,0,0,0,0,1,"Moseten","J",30,"fem",7,2320
179,6,0,0,1,0,1,0,0,0,0,0,1,"Moseten","J",30,"fem",7,2320
179,3,1,0,0,0,-1,1,0,0,1,-1,0,"Moseten","J",30,"fem",7,2320
179,4,1,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","J",30,"fem",7,2320
179,5,0,0,0,1,-1,1,-1,-1,0,0,1,"Moseten","J",30,"fem",7,2320
179,12,0,1,-1,0,1,1,0,0,0,1,0,"Moseten","J",30,"fem",7,2320
179,13,0,0,-1,0,0,-1,0,0,1,0,1,"Moseten","J",30,"fem",7,2320
179,18,1,0,0,0,1,0,0,1,0,0,0,"Moseten","J",30,"fem",7,2320
179,2,0,1,0,0,0,0,0,1,-1,1,-1,"Moseten","J",30,"fem",7,2320
179,11,0,0,1,0,0,-1,1,-1,1,0,0,"Moseten","J",30,"fem",7,2320
180,9,0,1,0,0,0,0,0,1,-1,1,1,"Moseten","D",60,"male",2,1450
180,18,1,1,0,0,0,-1,0,0,0,-1,0,"Moseten","D",60,"male",2,1450
180,1,0,0,0,0,0,-1,1,0,1,1,0,"Moseten","D",60,"male",2,1450
180,10,1,-1,0,1,0,1,-1,1,-1,-1,-1,"Moseten","D",60,"male",2,1450
180,13,0,0,1,1,0,0,0,-1,1,1,-1,"Moseten","D",60,"male",2,1450
180,14,1,0,1,0,0,1,-1,-1,1,0,0,"Moseten","D",60,"male",2,1450
180,11,1,1,0,0,-1,0,0,0,1,-1,0,"Moseten","D",60,"male",2,1450
180,12,0,0,0,1,0,-1,1,0,0,0,0,"Moseten","D",60,"male",2,1450
180,7,1,0,-1,1,0,0,0,1,-1,-1,1,"Moseten","D",60,"male",2,1450
180,8,1,-1,1,0,0,0,0,0,1,-1,0,"Moseten","D",60,"male",2,1450
180,6,1,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","D",60,"male",2,1450
180,17,0,-1,1,0,0,1,-1,0,0,1,-1,"Moseten","D",60,"male",2,1450
180,2,1,0,0,-1,0,1,0,-1,0,-1,0,"Moseten","D",60,"male",2,1450
180,15,1,0,0,0,0,0,0,0,0,-1,0,"Moseten","D",60,"male",2,1450
180,16,1,0,-1,0,0,1,0,0,1,0,0,"Moseten","D",60,"male",2,1450
180,3,0,1,-1,0,0,0,-1,-1,1,0,0,"Moseten","D",60,"male",2,1450
180,4,1,1,0,1,-1,-1,0,1,-1,0,0,"Moseten","D",60,"male",2,1450
180,5,1,0,0,0,0,0,-1,-1,0,-1,0,"Moseten","D",60,"male",2,1450
181,2,1,-1,0,0,0,0,0,1,-1,0,1,"Moseten","H",65,"male",3,1250
181,6,0,-1,1,-1,0,0,-1,1,0,1,0,"Moseten","H",65,"male",3,1250
181,3,1,1,0,1,0,0,-1,0,0,0,1,"Moseten","H",65,"male",3,1250
181,1,0,0,1,-1,1,-1,1,0,0,-1,0,"Moseten","H",65,"male",3,1250
181,14,0,0,0,1,0,0,1,-1,1,1,1,"Moseten","H",65,"male",3,1250
181,18,1,-1,0,0,-1,0,0,0,-1,1,0,"Moseten","H",65,"male",3,1250
181,10,0,1,0,0,0,1,-1,1,0,0,0,"Moseten","H",65,"male",3,1250
181,11,1,0,0,0,0,-1,1,0,1,1,0,"Moseten","H",65,"male",3,1250
181,4,1,0,-1,1,0,-1,0,0,0,-1,0,"Moseten","H",65,"male",3,1250
181,5,1,-1,1,0,-1,0,0,-1,1,0,-1,"Moseten","H",65,"male",3,1250
181,9,1,-1,1,0,0,1,0,-1,0,0,0,"Moseten","H",65,"male",3,1250
181,15,0,0,1,0,-1,-1,0,1,-1,1,0,"Moseten","H",65,"male",3,1250
181,12,1,0,0,-1,1,0,0,-1,1,0,0,"Moseten","H",65,"male",3,1250
181,13,1,0,0,-1,0,0,-1,1,-1,1,0,"Moseten","H",65,"male",3,1250
181,8,0,0,0,0,0,0,0,0,0,1,1,"Moseten","H",65,"male",3,1250
181,16,1,0,0,0,0,1,0,-1,1,0,0,"Moseten","H",65,"male",3,1250
181,17,1,1,-1,-1,1,0,-1,0,0,1,0,"Moseten","H",65,"male",3,1250
181,7,1,1,-1,0,0,1,0,-1,0,0,-1,"Moseten","H",65,"male",3,1250
182,1,0,0,1,-1,1,-1,1,0,0,NA,0,"Intercultural","G",30,"fem",8,-750
182,4,0,0,-1,1,0,-1,0,0,0,NA,0,"Intercultural","G",30,"fem",8,-750
182,12,0,0,0,-1,1,0,0,-1,1,NA,0,"Intercultural","G",30,"fem",8,-750
182,13,1,0,0,-1,0,0,-1,1,-1,NA,0,"Intercultural","G",30,"fem",8,-750
182,11,1,0,0,0,0,-1,1,0,1,NA,0,"Intercultural","G",30,"fem",8,-750
182,16,1,0,0,0,0,1,0,-1,1,NA,0,"Intercultural","G",30,"fem",8,-750
182,17,1,1,-1,-1,1,0,-1,0,0,NA,0,"Intercultural","G",30,"fem",8,-750
182,14,1,0,0,1,0,0,1,-1,1,NA,0,"Intercultural","G",30,"fem",8,-750
182,15,1,0,1,0,-1,-1,0,1,-1,NA,0,"Intercultural","G",30,"fem",8,-750
182,7,0,1,-1,0,0,1,0,-1,0,NA,0,"Intercultural","G",30,"fem",8,-750
182,8,0,0,0,0,0,0,0,0,0,NA,0,"Intercultural","G",30,"fem",8,-750
182,18,0,-1,0,0,-1,0,0,0,-1,NA,0,"Intercultural","G",30,"fem",8,-750
182,6,1,-1,1,-1,0,0,-1,1,0,NA,0,"Intercultural","G",30,"fem",8,-750
182,2,1,-1,0,0,0,0,0,1,-1,NA,0,"Intercultural","G",30,"fem",8,-750
182,3,0,1,0,1,0,0,-1,0,0,NA,0,"Intercultural","G",30,"fem",8,-750
182,9,0,-1,1,0,0,1,0,-1,0,NA,0,"Intercultural","G",30,"fem",8,-750
182,5,0,-1,1,0,-1,0,0,-1,1,NA,0,"Intercultural","G",30,"fem",8,-750
182,10,1,1,0,0,0,1,-1,1,0,NA,0,"Intercultural","G",30,"fem",8,-750
185,6,0,0,0,-1,1,-1,1,-1,0,NA,0,"Intercultural","B",45,"fem",3,130
185,7,0,0,0,0,0,1,-1,0,-1,NA,1,"Intercultural","B",45,"fem",3,130
185,8,1,-1,1,0,0,0,0,0,-1,NA,0,"Intercultural","B",45,"fem",3,130
185,9,1,-1,1,0,0,0,-1,1,-1,NA,0,"Intercultural","B",45,"fem",3,130
185,14,1,1,0,0,0,0,0,-1,1,NA,-1,"Intercultural","B",45,"fem",3,130
185,15,0,0,0,0,1,1,-1,-1,1,NA,0,"Intercultural","B",45,"fem",3,130
185,5,0,1,0,0,0,0,1,0,1,NA,0,"Intercultural","B",45,"fem",3,130
185,13,1,0,0,0,0,0,0,0,0,NA,0,"Intercultural","B",45,"fem",3,130
185,1,1,-1,1,1,-1,1,0,0,-1,NA,0,"Intercultural","B",45,"fem",3,130
185,11,0,0,0,1,-1,0,0,1,-1,NA,0,"Intercultural","B",45,"fem",3,130
185,12,1,0,-1,0,1,-1,1,0,-1,NA,0,"Intercultural","B",45,"fem",3,130
185,4,0,0,1,0,0,-1,1,1,-1,NA,0,"Intercultural","B",45,"fem",3,130
185,10,0,-1,0,0,0,-1,0,0,0,NA,0,"Intercultural","B",45,"fem",3,130
185,17,0,-1,0,-1,0,0,1,0,0,NA,0,"Intercultural","B",45,"fem",3,130
185,18,1,0,0,0,0,0,0,0,0,NA,0,"Intercultural","B",45,"fem",3,130
185,16,1,0,-1,0,0,0,0,-1,0,NA,0,"Intercultural","B",45,"fem",3,130
185,3,0,1,0,0,0,1,0,0,0,NA,0,"Intercultural","B",45,"fem",3,130
185,2,1,-1,1,0,0,-1,1,0,0,NA,0,"Intercultural","B",45,"fem",3,130
188,3,0,1,0,1,0,0,-1,0,0,0,1,"Moseten","H",55,"fem",6,600
188,7,1,1,-1,0,0,1,0,-1,0,0,-1,"Moseten","H",55,"fem",6,600
188,4,1,0,-1,1,0,-1,0,0,0,-1,0,"Moseten","H",55,"fem",6,600
188,5,1,-1,1,0,-1,0,0,-1,1,0,-1,"Moseten","H",55,"fem",6,600
188,6,0,-1,1,-1,0,0,-1,1,0,1,0,"Moseten","H",55,"fem",6,600
188,14,0,0,0,1,0,0,1,-1,1,1,1,"Moseten","H",55,"fem",6,600
188,8,0,0,0,0,0,0,0,0,0,1,1,"Moseten","H",55,"fem",6,600
188,9,0,-1,1,0,0,1,0,-1,0,0,0,"Moseten","H",55,"fem",6,600
188,12,1,0,0,-1,1,0,0,-1,1,0,0,"Moseten","H",55,"fem",6,600
188,2,1,-1,0,0,0,0,0,1,-1,0,1,"Moseten","H",55,"fem",6,600
188,18,0,-1,0,0,-1,0,0,0,-1,1,0,"Moseten","H",55,"fem",6,600
188,1,1,0,1,-1,1,-1,1,0,0,-1,0,"Moseten","H",55,"fem",6,600
188,10,1,1,0,0,0,1,-1,1,0,0,0,"Moseten","H",55,"fem",6,600
188,11,0,0,0,0,0,-1,1,0,1,1,0,"Moseten","H",55,"fem",6,600
188,13,0,0,0,-1,0,0,-1,1,-1,1,0,"Moseten","H",55,"fem",6,600
188,15,0,0,1,0,-1,-1,0,1,-1,1,0,"Moseten","H",55,"fem",6,600
188,17,0,1,-1,-1,1,0,-1,0,0,1,0,"Moseten","H",55,"fem",6,600
188,16,1,0,0,0,0,1,0,-1,1,0,0,"Moseten","H",55,"fem",6,600
190,13,0,0,0,0,0,0,0,0,0,NA,0,"Intercultural","B",30,"fem",12,-17620
190,18,0,0,0,0,0,0,0,0,0,NA,0,"Intercultural","B",30,"fem",12,-17620
190,17,0,-1,0,-1,0,0,1,0,0,NA,0,"Intercultural","B",30,"fem",12,-17620
190,1,1,-1,1,1,-1,1,0,0,-1,NA,0,"Intercultural","B",30,"fem",12,-17620
190,15,0,0,0,0,1,1,-1,-1,1,NA,0,"Intercultural","B",30,"fem",12,-17620
190,12,0,0,-1,0,1,-1,1,0,-1,NA,0,"Intercultural","B",30,"fem",12,-17620
190,2,1,-1,1,0,0,-1,1,0,0,NA,0,"Intercultural","B",30,"fem",12,-17620
190,10,0,-1,0,0,0,-1,0,0,0,NA,0,"Intercultural","B",30,"fem",12,-17620
190,16,0,0,-1,0,0,0,0,-1,0,NA,0,"Intercultural","B",30,"fem",12,-17620
190,14,1,1,0,0,0,0,0,-1,1,NA,-1,"Intercultural","B",30,"fem",12,-17620
190,6,0,0,0,-1,1,-1,1,-1,0,NA,0,"Intercultural","B",30,"fem",12,-17620
190,3,0,1,0,0,0,1,0,0,0,NA,0,"Intercultural","B",30,"fem",12,-17620
190,4,1,0,1,0,0,-1,1,1,-1,NA,0,"Intercultural","B",30,"fem",12,-17620
190,8,0,-1,1,0,0,0,0,0,-1,NA,0,"Intercultural","B",30,"fem",12,-17620
190,11,0,0,0,1,-1,0,0,1,-1,NA,0,"Intercultural","B",30,"fem",12,-17620
190,5,1,1,0,0,0,0,1,0,1,NA,0,"Intercultural","B",30,"fem",12,-17620
190,7,0,0,0,0,0,1,-1,0,-1,NA,1,"Intercultural","B",30,"fem",12,-17620
190,9,0,-1,1,0,0,0,-1,1,-1,NA,0,"Intercultural","B",30,"fem",12,-17620
192,6,1,-1,0,-1,0,0,-1,0,0,-1,1,"Intercultural","C",75,"male",6,1500
192,8,0,-1,1,0,0,0,0,0,1,1,0,"Intercultural","C",75,"male",6,1500
192,9,0,1,0,0,0,0,0,1,-1,-1,0,"Intercultural","C",75,"male",6,1500
192,13,0,0,1,1,0,0,0,-1,1,-1,0,"Intercultural","C",75,"male",6,1500
192,7,0,0,-1,1,0,0,0,1,-1,1,0,"Intercultural","C",75,"male",6,1500
192,1,0,0,0,0,0,-1,1,0,1,-1,1,"Intercultural","C",75,"male",6,1500
192,10,0,-1,0,1,0,1,-1,1,-1,1,0,"Intercultural","C",75,"male",6,1500
192,11,1,1,0,0,-1,0,0,0,1,1,0,"Intercultural","C",75,"male",6,1500
192,12,0,0,0,1,0,-1,1,0,0,0,0,"Intercultural","C",75,"male",6,1500
192,17,1,-1,1,0,0,1,-1,0,0,-1,0,"Intercultural","C",75,"male",6,1500
192,14,0,0,1,0,0,1,-1,-1,1,0,1,"Intercultural","C",75,"male",6,1500
192,15,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","C",75,"male",6,1500
192,16,1,0,-1,0,0,1,0,0,1,0,0,"Intercultural","C",75,"male",6,1500
192,2,1,0,0,-1,0,1,0,-1,0,1,-1,"Intercultural","C",75,"male",6,1500
192,5,0,0,0,0,0,0,-1,-1,0,1,1,"Intercultural","C",75,"male",6,1500
192,3,0,1,-1,0,0,0,-1,-1,1,0,0,"Intercultural","C",75,"male",6,1500
192,18,0,1,0,0,0,-1,0,0,0,1,-1,"Intercultural","C",75,"male",6,1500
192,4,1,1,0,1,-1,-1,0,1,-1,0,1,"Intercultural","C",75,"male",6,1500
193,4,1,0,-1,-1,1,0,0,0,-1,0,0,"Moseten","F",30,"fem",4,29020
193,5,1,0,1,0,0,0,0,1,0,-1,-1,"Moseten","F",30,"fem",4,29020
193,12,1,0,-1,1,-1,1,0,1,0,-1,0,"Moseten","F",30,"fem",4,29020
193,13,0,0,1,-1,1,0,0,0,-1,-1,0,"Moseten","F",30,"fem",4,29020
193,10,0,1,-1,0,0,-1,1,0,0,1,0,"Moseten","F",30,"fem",4,29020
193,1,0,0,1,-1,1,0,1,1,-1,-1,0,"Moseten","F",30,"fem",4,29020
193,15,1,-1,0,-1,0,0,1,0,0,0,0,"Moseten","F",30,"fem",4,29020
193,14,0,0,0,0,0,0,0,0,0,1,0,"Moseten","F",30,"fem",4,29020
193,11,1,1,0,0,-1,0,0,0,1,-1,1,"Moseten","F",30,"fem",4,29020
193,3,0,0,0,1,-1,-1,1,-1,0,1,0,"Moseten","F",30,"fem",4,29020
193,2,1,-1,0,0,-1,-1,1,0,0,1,-1,"Moseten","F",30,"fem",4,29020
193,6,0,0,-1,1,-1,1,-1,0,0,-1,0,"Moseten","F",30,"fem",4,29020
193,16,1,1,0,0,0,1,0,0,0,0,0,"Moseten","F",30,"fem",4,29020
193,17,0,1,-1,0,0,0,0,0,-1,1,0,"Moseten","F",30,"fem",4,29020
193,9,1,0,0,-1,1,0,0,-1,1,0,-1,"Moseten","F",30,"fem",4,29020
193,7,0,0,1,1,-1,1,-1,0,0,0,0,"Moseten","F",30,"fem",4,29020
193,18,0,1,-1,0,0,0,0,0,1,0,1,"Moseten","F",30,"fem",4,29020
193,8,1,0,0,1,0,1,0,1,0,0,0,"Moseten","F",30,"fem",4,29020
196,18,1,0,0,0,1,0,0,1,0,0,0,"Moseten","J",30,"male",8,100
196,17,0,0,1,-1,1,0,0,0,-1,-1,1,"Moseten","J",30,"male",8,100
196,9,0,-1,0,0,0,0,0,-1,1,1,0,"Moseten","J",30,"male",8,100
196,15,0,-1,0,-1,1,1,-1,0,1,1,0,"Moseten","J",30,"male",8,100
196,16,1,1,-1,0,0,-1,1,0,0,1,0,"Moseten","J",30,"male",8,100
196,8,1,-1,0,0,0,-1,0,0,0,0,1,"Moseten","J",30,"male",8,100
196,12,1,1,-1,0,1,1,0,0,0,1,0,"Moseten","J",30,"male",8,100
196,14,0,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","J",30,"male",8,100
196,1,1,0,-1,0,0,-1,1,1,-1,0,0,"Moseten","J",30,"male",8,100
196,11,0,0,1,0,0,-1,1,-1,1,0,0,"Moseten","J",30,"male",8,100
196,3,1,0,0,0,-1,1,0,0,1,-1,0,"Moseten","J",30,"male",8,100
196,13,1,0,-1,0,0,-1,0,0,1,0,1,"Moseten","J",30,"male",8,100
196,10,1,0,-1,1,-1,0,0,0,1,-1,0,"Moseten","J",30,"male",8,100
196,2,1,1,0,0,0,0,0,1,-1,1,-1,"Moseten","J",30,"male",8,100
196,7,1,1,-1,0,0,0,-1,1,-1,0,1,"Moseten","J",30,"male",8,100
196,4,1,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","J",30,"male",8,100
196,5,0,0,0,1,-1,1,-1,-1,0,0,1,"Moseten","J",30,"male",8,100
196,6,0,0,1,0,1,0,0,0,0,0,1,"Moseten","J",30,"male",8,100
200,1,1,-1,1,1,-1,1,0,0,-1,1,0,"Moseten","B",35,"fem",5,-1115
200,13,1,0,0,0,0,0,0,0,0,-1,-1,"Moseten","B",35,"fem",5,-1115
200,14,0,1,0,0,0,0,0,-1,1,0,0,"Moseten","B",35,"fem",5,-1115
200,15,1,0,0,0,1,1,-1,-1,1,1,0,"Moseten","B",35,"fem",5,-1115
200,16,0,0,-1,0,0,0,0,-1,0,-1,-1,"Moseten","B",35,"fem",5,-1115
200,17,0,-1,0,-1,0,0,1,0,0,0,1,"Moseten","B",35,"fem",5,-1115
200,18,1,0,0,0,0,0,0,0,0,-1,0,"Moseten","B",35,"fem",5,-1115
